year,showname,potentialgross,difference,averageticket,seatssold,seatsintheater,previews,cap,diffcap
18-01-1998,Beauty and the Beast,735726.0,-30959.0,43.97,11778,1740,8,84.61,-3.91
18-01-1998,Bring in 'da Noise Bring in 'da Funk,511130.0,-40377.0,47.07,6783,1064,8,79.69,-8.91
18-01-1998,Cats,717669.0,25158.0,43.56,8717,1482,8,73.52,3.85
18-01-1998,Chicago,649630.0,-42944.0,59.41,10898,1460,8,93.3,-7.15
18-01-1998,Forever Tango,459477.0,-9177.0,37.09,6417,928,8,86.44,-4.75
18-01-1998,Grease,500013.0,13770.0,50.76,6728,1098,8,76.59,-2.62
18-01-1998,Jackie,360741.0,37573.0,32.9,3763,1010,8,46.57,18.53
18-01-1998,Jekyll & Hyde,550486.0,-10895.0,55.02,7826,1065,8,91.85,-1.74
18-01-1998,Les Misérables,604476.0,-1107.0,42.16,11140,1413,8,98.55,-0.51
18-01-1998,Miss Saigon,629523.0,-22324.0,38.41,11678,1743,8,83.75,-5.91
18-01-1998,Patti LaBelle on Broadway,519254.0,0.0,55.14,9203,1623,6,94.51,0.0
18-01-1998,Ragtime,892172.0,-65219.0,50.62,13702,1813,1,94.47,4.84
18-01-1998,Rent,528739.0,-1118.0,58.45,9624,1181,8,101.86,0.0
18-01-1998,Smokey Joe's Cafe,611820.0,-1065.0,39.03,8496,1212,8,87.62,-4.94
18-01-1998,Street Corner Symphony,352712.0,24935.0,18.28,4702,1037,8,56.68,-9.98
18-01-1998,The Capeman,558223.0,24848.0,67.59,6229,1589,0,65.33,-12.99
18-01-1998,The Diary of Anne Frank,411747.0,5322.0,43.88,5702,985,8,72.36,2.16
18-01-1998,The King and I,605497.0,-3456.0,35.99,9071,1314,8,86.29,14.28
18-01-1998,The Last Night of Ballyhoo,259695.0,6377.0,48.96,3149,597,8,65.93,1.38
18-01-1998,The Life,592224.0,-24060.0,43.51,6766,1076,8,78.6,-6.72
18-01-1998,The Lion King,796540.0,-2758.0,56.93,14007,1745,8,100.34,-0.12
18-01-1998,The Old Neighborhood,304596.0,30231.0,40.48,4304,775,8,69.42,3.84
18-01-1998,The Phantom of the Opera,738581.0,-69184.0,55.71,11604,1609,8,90.15,-1.46
18-01-1998,The Scarlet Pimpernel,832827.0,47521.0,46.16,8627,1710,8,63.06,6.0
18-01-1998,The Sunshine Boys,346680.0,3221.0,39.3,5258,914,8,71.91,-0.3
18-01-1998,Titanic,715255.0,-25408.0,57.15,11156,1475,8,94.54,-3.91
25-01-1998,1776,869277.0,-71519.0,33.94,10319,1899,8,67.92,-20.47
25-01-1998,A View from the Bridge,192115.0,2328.0,40.01,3950,499,8,98.95,0.3
25-01-1998,Beauty and the Beast,735726.0,-18995.0,44.11,11311,1740,8,81.26,-3.35
25-01-1998,Bring in 'da Noise Bring in 'da Funk,511130.0,-28562.0,45.37,6407,1064,8,75.27,-4.42
25-01-1998,Cats,717669.0,-86600.0,40.96,7156,1482,8,60.36,-13.16
25-01-1998,Chicago,649630.0,-33224.0,58.54,10492,1460,8,89.83,-3.47
25-01-1998,Forever Tango,459477.0,-39753.0,37.11,5342,928,8,71.96,-14.48
25-01-1998,Freak,174571.0,0.0,21.13,5868,1083,0,77.4,0.0
25-01-1998,Grease,500013.0,60195.0,49.69,8085,1098,8,92.04,15.45
25-01-1998,Jackie,360741.0,-26914.0,30.07,3222,1010,8,39.88,-6.69
25-01-1998,Jekyll & Hyde,550486.0,-29012.0,54.2,7409,1065,8,86.96,-4.89
